RBD,NOM_RBD,NOM_COM_RBD,lon,lat,REGION,COD_REGION
2517,ESCUELA PARTICULAR MELECIA TOCORNAL,CHIMBARONGO,-70.9772661,-34.735304,O'Higgins,6
2518,LICEO SAN FRANCISCO,PLACILLA,-71.119175,-34.6379778,O'Higgins,6
2519,ESCUELA BASICA RAUL CACERES PACHECO,PLACILLA,-70.982735,-34.585699,O'Higgins,6
2520,ESCUELA MUNICIPAL LA DEHESA,PLACILLA,-71.1148805,-34.6549731,O'Higgins,6
2521,ESCUELA MUNICIPAL LA TUNA,PLACILLA,-71.0935075,-34.6438451,O'Higgins,6
2522,ESCUELA MUNICIPAL SN LUIS DE MANANTIALES,PLACILLA,-71.0695965,-34.6142372,O'Higgins,6
2523,ESCUELA EL AMANECER,PLACILLA,-71.0946945,-34.5957101,O'Higgins,6
2524,ESCUELA DANY GERMAN GONZALEZ SOTO,PLACILLA,-71.1108273,-34.6337953,O'Higgins,6
2525,COLEGIO BASICO CONSOLIDADO,NANCAGUA,-71.204592,-34.6503144,O'Higgins,6
2526,ESCUELA BAS. IGNACIO CARRERA PINTO,NANCAGUA,-71.1807757,-34.6724802,O'Higgins,6
2527,ESCUELA Bï¿½SICA PUQUILLAY,NANCAGUA,-71.1981386,-34.6839959,O'Higgins,6
2528,ESCUELA BAS. ADRIANA LYON VIAL,NANCAGUA,-71.1695141,-34.6510999,O'Higgins,6
2529,ESCUELA MUNICIPAL YAQUIL,NANCAGUA,-71.1787903,-34.6231626,O'Higgins,6
2530,LICEO MUNICIPAL JUAN PABLO II,NANCAGUA,-71.1991364,-34.6497804,O'Higgins,6
2531,COLEGIO PARTICULAR EL PRINCIPITO,NANCAGUA,-71.1979076,-34.648979,O'Higgins,6
2532,COLEGIO LIBERTADOR Oï¿½HIGGINS DE CHEPICA,CHEPICA,-71.2737452,-34.7267246,O'Higgins,6
2534,ESCUELA EUGENIO RUIZ-TAGLE MONTES,CHEPICA,-71.2785119,-34.7290264,O'Higgins,6
2535,COLEGIO MUNICIPAL LAS ALAMEDAS,CHEPICA,-71.2993853,-34.7788295,O'Higgins,6
2536,COLEGIO MUNICIPAL EMILIA SALINAS DIAZ,CHEPICA,-71.2737452,-34.7267246,O'Higgins,6
2537,ESCUELA LUIS ATHAS,CHEPICA,-71.1941575,-34.7656414,O'Higgins,6
2538,ESCUELA LINDORFO MONTERO FUENZALIDA,CHEPICA,-71.1901825,-34.7467497,O'Higgins,6
2539,ESCUELA LUIS ARTURO ZUNIGA FUENTES,CHEPICA,-71.2377091,-34.7497447,O'Higgins,6
2540,ESCUELA MARIA MARTA DEL REAL CORREA,CHEPICA,-71.2842111,-34.6984589,O'Higgins,6
2541,ESCUELA HECTOR RODOLFO CASTILLO MORENO,CHEPICA,-71.2662614,-34.7724997,O'Higgins,6
2542,ESCUELA LUZ MARIA CRESPO URETA DE KERESTEGIAN,CHEPICA,-71.2329788,-34.7112083,O'Higgins,6
2543,ESCUELA CARLOS DONOSO REBOLLEDO,CHEPICA,-71.2466524,-34.8029087,O'Higgins,6
2544,COLEGIO CRUZ MARIA,CHEPICA,-71.2329788,-34.7112083,O'Higgins,6
2545,ESCUELA GABRIELA MISTRAL,CHEPICA,-71.2045966,-34.720389,O'Higgins,6
2546,ESCUELA NUESTRA SEï¿½ORA DE LA CANDELARIA 1,CHEPICA,-71.2785119,-34.7290264,O'Higgins,6
2548,ESCUELA ESTRELLA DE DAVID,CHEPICA,-71.4318157,-34.8033092,O'Higgins,6
2549,ESCUELA DE ADULTOS,SANTA CRUZ,-63.1785418,-17.7665273,O'Higgins,6
2551,LICEO MUNICIPAL DE SANTA CRUZ,SANTA CRUZ,-71.3617996,-34.6388415,O'Higgins,6
2552,INSTITUTO POLITECNICO,SANTA CRUZ,-71.3660388,-34.6322418,O'Higgins,6
2553,ESCUELA MUNICIPAL DE SANTA CRUZ,SANTA CRUZ,-63.1731221,-17.8170644,O'Higgins,6
2555,ESCUELA MARIA  ARAYA VALDES,SANTA CRUZ,-71.3640732,-34.6458948,O'Higgins,6
2556,ESCUELA MUNICIPAL DE PANIAHUE,SANTA CRUZ,-71.353224,-34.6260368,O'Higgins,6
2557,ESCUELA GRANJA ADEODATO GARCIA VALENZUELA,SANTA CRUZ,-16.2676483,28.4632514,O'Higgins,6
2558,ESCUELA LA FINCA,SANTA CRUZ,-70.9179229,-33.0900907,O'Higgins,6
2559,ESCUELA MUNICIPAL DE BARREALES,SANTA CRUZ,-71.3717014,-34.6393771,O'Higgins,6
2560,ESC. MUNICIPAL LA LAJUELA,SANTA CRUZ,-71.4135363,-34.6592695,O'Higgins,6
2561,ESCUELA MUNICIPAL DE QUINAHUE,SANTA CRUZ,-71.3717014,-34.6393771,O'Higgins,6
2562,ESCUELA MUNICIPAL DE ISLA DE YAQUIL,SANTA CRUZ,-71.4308841,-34.5951183,O'Higgins,6
2563,ESCUELA MUNICIPAL DE LA PATAGUA,SANTA CRUZ,-71.366409,-34.6956143,O'Higgins,6
2565,ESCUELA MUNICIPAL DE MILLAHUE DE APALTA,SANTA CRUZ,-71.2693303,-34.6188684,O'Higgins,6
2566,ESCUELA MUNICIPAL DE CUNACO,NANCAGUA,-71.2870774,-34.6526788,O'Higgins,6
2568,ESCUELA MUNICIPAL DE PANAMA,SANTA CRUZ,-71.4498142,-34.713736,O'Higgins,6
2570,ESCUELA MUNICIPAL DE LOS MAITENES,SANTA CRUZ,-71.4663742,-34.6781041,O'Higgins,6
2572,ESCUELA MUNICIPAL DE RINCON DE YAQUIL,SANTA CRUZ,-71.3717014,-34.6393771,O'Higgins,6
2575,ESCUELA MUNICIPAL,NANCAGUA,-71.1787903,-34.6231626,O'Higgins,6
2576,ESCUELA MUNICIPAL DE GUINDO ALTO,SANTA CRUZ,-71.2971815,-34.6680752,O'Higgins,6
2577,ESCUELA ANGEL ARRIGORRIAGA,SANTA CRUZ,-71.3099063,-34.676054,O'Higgins,6
2579,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,SANTA CRUZ,-71.3585173,-34.6365134,O'Higgins,6
2580,LICEO MARIA AUXILIADORA,SANTA CRUZ,-71.3656398,-34.6418418,O'Higgins,6
2583,LICEO DE LOLOL,LOLOL,-71.646089,-34.728542,O'Higgins,6
2584,ESCUELA OCTAVIO MUJICA VALENZUELA,LOLOL,-71.6019442,-34.7104348,O'Higgins,6
2590,ESCUELA MUNICIPAL RINCONADA DE QUIAHUE,LOLOL,-71.6581727,-34.8011403,O'Higgins,6
2591,ESCUELA MUNICIPAL JUANA GONZALEZ,LOLOL,-71.6452075,-34.728699,O'Higgins,6
2592,ESCUELA MUNICIPAL EDUVIGIS PANTOJA L,LOLOL,-71.646089,-34.728542,O'Higgins,6
2594,ESCUELA BASICA  HUGO URZUA URZUA,LOLOL,-71.6981406,-34.8324235,O'Higgins,6
2598,ESCUELA BASICA OLGA DE GOMEZ,LOLOL,-71.6289661,-34.8054359,O'Higgins,6
2599,ESCUELA MUNICIPAL DE PUMANQUE,PUMANQUE,-71.6520693,-34.5992212,O'Higgins,6
2601,ESCUELA MUNICIPAL DE NILAHUE CORNEJO,PUMANQUE,-71.7404866,-34.6600038,O'Higgins,6
2603,ESCUELA MUNICIPAL DE MATA REDONDA,PUMANQUE,-71.6089658,-34.620304,O'Higgins,6
2604,ESCUELA PENABLANCA,PUMANQUE,-71.6983169,-34.5202091,O'Higgins,6
2607,ESCUELA MUNICIPAL DE RINCON LOS PERALES,PUMANQUE,-71.6046552,-34.6182681,O'Higgins,6
2609,ESCUELA MUNICIPAL DE PALMILLA DE RETO,PUMANQUE,-71.6616934,-34.5536145,O'Higgins,6
2611,ESCUELA MUNICIPAL DE PALMILLA,PALMILLA,-71.3603724,-34.5952831,O'Higgins,6
2612,LICEO SAN JOSE DEL CARMEN,PALMILLA,-71.3725383,-34.5235482,O'Higgins,6
2613,ESCUELA MUNICIPAL SANTA MATILDE,PALMILLA,-71.3224829,-34.4675849,O'Higgins,6
2615,ESCUELA JORGE ERRAZURIZ ECHEï¿½IQUE,PALMILLA,-71.3610965,-34.4939017,O'Higgins,6
2621,ESCUELA REBECA CADIZ VALENZUELA,PALMILLA,-71.3640566,-34.5937016,O'Higgins,6
2622,ESCUELA MUNICIPAL VALLE HERMOSO,PALMILLA,-71.3603724,-34.5952831,O'Higgins,6
2624,ESCUELA MUNICIPAL LIHUEIMO,PALMILLA,-71.3603724,-34.5952831,O'Higgins,6
2625,LICEO BICENTENARIO VICTOR JARA MARTINEZ,PERALILLO,-71.4801722,-34.4746075,O'Higgins,6
2626,COLEGIO MANUEL RODRIGUEZ ERDOIZA,PERALILLO,-71.5465287,-34.4505898,O'Higgins,6
2627,ESCUELA GUSTAVO RIVERA BUSTOS,PERALILLO,-71.3988577,-34.4645113,O'Higgins,6
2629,ESCUELA MUNICIPAL SARA RAVELLO PARRAGUEZ,PERALILLO,-71.5648093,-34.5285982,O'Higgins,6
2633,ESCUELA MARTA VALDES ECHEï¿½IQUE,PERALILLO,-71.4325072,-34.4021465,O'Higgins,6
2634,ESCUELA PABLO NERUDA,PERALILLO,-71.4755199,-34.479806,O'Higgins,6
2635,LICEO AGUSTIN ROSS EDWARDS,PICHILEMU,-72.0023802,-34.3898541,O'Higgins,6
2636,ESCUELA PUEBLO DE VIUDAS,PICHILEMU,-71.9956895,-34.4056812,O'Higgins,6
2637,ESCUELA MUNICIPAL VILLA SAN PEDRO,PAREDONES,-71.786747,-39.2668183,O'Higgins,6
2639,ESCUELA ALTO RAMIREZ,PICHILEMU,-72.0113843,-34.4970468,O'Higgins,6
2642,ESCUELA COGUIL,PICHILEMU,-71.8931747,-34.2305715,O'Higgins,6
2643,ESCUELA PADRE ALBERTO HURTADO C.,PICHILEMU,-71.244148,-34.96713,O'Higgins,6
2646,ESCUELA LA AGUADA,PICHILEMU,-71.7066274,-34.2446457,O'Higgins,6
2647,ESCUELA RODEILLO,PICHILEMU,-72.0113843,-34.4970468,O'Higgins,6
2650,ESCUELA CAHUIL,PICHILEMU,-72.0113847,-34.4821054,O'Higgins,6
2652,ESCUELA CIRUELOS,PICHILEMU,-72.0113843,-34.4970468,O'Higgins,6
2654,COLEGIO LIBERTADORES,PICHILEMU,-72.0190779,-34.3914534,O'Higgins,6
2655,ESCUELA ESPINILLO,PICHILEMU,-72.0045511,-34.3916594,O'Higgins,6
2656,COLEGIO DE LA PRECIOSA SANGRE,PICHILEMU,-72.0082742,-34.3897401,O'Higgins,6
2657,LICEO MUNICIPAL PABLO NERUDA,NAVIDAD,-71.822338,-33.9596409,O'Higgins,6
2658,COLEGIO MUNICIPAL DIVINA GABRIELA,NAVIDAD,-70.6762084,-33.4989499,O'Higgins,6
2660,ESCUELA FRANCISCO CHAVEZ CIFUENTES,NAVIDAD,-71.7370722,-33.943504,O'Higgins,6
2661,ESCUELA MUNICIPAL EL MANZANO,NAVIDAD,-71.822338,-33.9596409,O'Higgins,6
2664,ESCUELA BASICA CONFEDERACION HELVETICA,NAVIDAD,-71.8537395,-34.0029704,O'Higgins,6
2666,ESCUELA MUNICIPAL LA BOCA DE RAPEL,NAVIDAD,-71.8415452,-33.9266937,O'Higgins,6
2673,ESCUELA MUNICIPAL PADRE ALBERTO HURTADO,NAVIDAD,-70.6019411,-33.5920258,O'Higgins,6
2678,ESCUELA MUNICIPAL MARIA WILLIAMS,NAVIDAD,-95.4474993,46.3195419,O'Higgins,6
2681,LICEO EL ROSARIO DE LITUECHE,LITUECHE,-71.727085,-34.1165465,O'Higgins,6
2682,ESCUELA MUNICIPAL QUELENTARO,LITUECHE,-71.5424702,-34.0259988,O'Higgins,6
2685,ESCUELA MUNICIPAL MATANCILLA,LITUECHE,-71.5717472,-34.1330708,O'Higgins,6
2686,ESCUELA MUNICIPAL PULIN,LITUECHE,-71.5717472,-34.1330708,O'Higgins,6
2687,ESCUELA MUNICIPAL PASO DEL SOLDADO,LITUECHE,-71.727085,-34.1165465,O'Higgins,6
2692,ESCUELA MUNICIPAL MANQUEHUA,LITUECHE,-71.725176,-34.117272,O'Higgins,6
2694,ESCUELA PROF. MONICA SILVA GOMEZ,LA ESTRELLA,-71.6539186,-34.2098907,O'Higgins,6
2698,ESCUELA MUNICIPAL GUADALAO,LA ESTRELLA,-71.6547276,-34.2051972,O'Higgins,6
2700,ESCUELA MUNICIPAL LA AGUADA,LA ESTRELLA,-71.728303,-34.252873,O'Higgins,6
2701,LICEO MUNICIPAL INSTITUTO CARDENAL CARO,MARCHIHUE,-71.6195264,-34.3971373,O'Higgins,6
2702,ESCUELA MUNICIPAL LA QUEBRADA,MARCHIHUE,-71.6215715,-34.3984467,O'Higgins,6
2703,ESCUELA MUNICIPAL EL SAUCE,MARCHIHUE,-71.6215715,-34.3984467,O'Higgins,6
2704,ESCUELA MUNICIPAL EL PARQUE,MARCHIHUE,-71.6215715,-34.3984467,O'Higgins,6
2705,ESCUELA TRINIDAD,MARCHIHUE,-71.6215715,-34.3984467,O'Higgins,6
2706,ESCUELA MUNICIPAL LO MARCHANT,MARCHIHUE,-71.6215715,-34.3984467,O'Higgins,6
2707,ESCUELA MUNICIPAL NOBELES DE CHILE,MARCHIHUE,-71.6215715,-34.3984467,O'Higgins,6
2708,ESCUELA MUNICIPAL PAILIMO,MARCHIHUE,-71.7874179,-34.2926153,O'Higgins,6
2711,ESCUELA MUNICIPAL SAN MIGUEL VILUCO,MARCHIHUE,-71.6228116,-34.2964266,O'Higgins,6
2714,ESCUELA UNION DE MUJERES AMERICANAS,PAREDONES,-72.0365059,-34.6429402,O'Higgins,6
2715,ESC.BASICA MERCEDES URZUA DIAZ,PAREDONES,-71.8990337,-34.6445147,O'Higgins,6
2716,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA,PAREDONES,-71.8720285,-34.7805451,O'Higgins,6
2717,ESCUELA MUNICIPAL ALBERTINA VALENZUELA,PAREDONES,-110.9603621,29.0834761,O'Higgins,6
2721,ESCUELA SANTA ANA DE LA POBLACION,PAREDONES,-71.9001448,-34.6519651,O'Higgins,6
2722,ESCUELA LOS COPIHUES DEL CALVARIO,PAREDONES,-70.5788318,-33.5627772,O'Higgins,6
2723,ESCUELA MUNICIPAL LOS BRIONES,PAREDONES,-71.9001448,-34.6519651,O'Higgins,6
2724,ESCUELA MUNICIPAL EL CARDAL,PAREDONES,-71.9067732,-34.6502057,O'Higgins,6
2725,ESCUELA MUNICIPAL LO VALDIVIA,PAREDONES,-72.0127044,-34.6929633,O'Higgins,6
2727,ESCUELA MUNICIPAL ESMERALDA,PAREDONES,-71.9001448,-34.6519651,O'Higgins,6
2728,ESCUELA LAS CARMELITAS,PAREDONES,-71.8990337,-34.6445147,O'Higgins,6
2731,ESC.CAPLLAN JOSE LUIS LOPEZ CARRASCO,CURICO,-71.235014,-34.980551,Maule,7
2732,LICEO FERNANDO LAZCANO,CURICO,-71.240837,-34.9856338,Maule,7
2733,LICEO LUIS CRUZ MARTINEZ DE CURICO,CURICO,-71.236956,-34.985918,Maule,7
2734,COLEGIO ALESSANDRI,CURICO,-71.2229303,-34.9753334,Maule,7
2735,ESCUELA PRESIDENTE J.M.BALMACEDA,CURICO,-71.2302065,-34.9731287,Maule,7
2736,ESCUELA PALESTINA,CURICO,-71.2426129,-34.9863785,Maule,7
2737,COLEGIO POLIVALENTE JAPï¿½N,CURICO,-71.2487546,-34.9908401,Maule,7
2738,ESCUELA REPUBLICA DE BRASIL,CURICO,-71.2394661,-34.9786862,Maule,7
2740,ESCUELA GRECIA,CURICO,-71.2392046,-34.9948736,Maule,7
2741,ESCUELA ERNESTO CASTRO ARELLANO,CURICO,-71.239163,-34.97933,Maule,7
2742,ESC.REPUBLICA ORIENTAL DEL URUGUAY,CURICO,-71.252997,-34.976092,Maule,7
2744,ESCUELA ESPANA,CURICO,-71.2374941,-34.9876969,Maule,7
2745,ESCUELA CATALUNA,CURICO,-71.2365469,-34.9921103,Maule,7
2747,ESCUELA SAN ANTONIO,CURICO,-71.2313259,-34.9897792,Maule,7
2748,ESCUELA REPUBLICA ARGENTINA,CURICO,-71.2427611,-34.9968547,Maule,7
2749,ESCUELA AGUAS NEGRAS,CURICO,-71.207374,-34.976939,Maule,7
2750,ESCUELA MARIA INES RODRIGUEZ,CURICO,-71.2251541,-34.9746177,Maule,7
2751,CENTRO INTEGRADO DE EDUCACION DE ADULTOS DE CURICO,CURICO,-71.2442019,-34.9946892,Maule,7
2753,ESCUELA REPUBLICA ESTADOS UNIDOS,CURICO,-71.1703145,-35.0634429,Maule,7
2754,ESCUELA INTERNADO POTRERO GRANDE,CURICO,-71.1056437,-35.1809476,Maule,7
2755,ESCUELA MARIA OLGA FIGUEROA LEYTON,CURICO,-71.1966117,-34.9317161,Maule,7
2756,ESCUELA DIEGO PORTALES P.,CURICO,-71.25259,-34.97297,Maule,7
2758,COLEGIO MULTICULTURAL RAYEN MAPU,CURICO,-71.3406695,-34.9794157,Maule,7
2759,ESCUELA EL MAITENAL,CURICO,-71.2403437,-34.989426,Maule,7
2761,ESCUELA LA OBRA,CURICO,-71.2194843,-35.0232027,Maule,7
2762,ESCUELA EL PORVENIR,CURICO,-71.1898258,-35.0028507,Maule,7
2763,ESCUELA REPUBLICA DE ITALIA,CURICO,-71.2427611,-34.9968547,Maule,7
2764,ESCUELA ISLA DE MARCHANT,CURICO,-71.2634512,-34.9393249,Maule,7
2765,ESCUELA RAMON FREIRE,CURICO,-71.1239718,-34.9578507,Maule,7
2766,ESCUELA VICTOR VERGARA CAMPOS,CURICO,-71.1956907,-34.8986834,Maule,7
2767,ESCUELA LOS CRISTALES,CURICO,-71.1948548,-34.9797895,Maule,7
2768,ESCUELA JOSE D. MORALES DIAZ,CURICO,-71.0476297,-35.1318387,Maule,7
2771,ESCUELA PABLO NERUDA,CURICO,-71.112009,-35.0854027,Maule,7
2775,ESCUELA MONTE OSCURO,CURICO,-70.9606072,-35.1281526,Maule,7
2776,ESCUELA EL MAITEN,CURICO,-71.2232015,-35.0532034,Maule,7
2780,ESCUELA HOLANDA,CURICO,-71.2365797,-34.9184689,Maule,7
2782,COLEGIO SAN RAMON NONATO,CURICO,-71.241863,-34.9896903,Maule,7
2785,C.EDUC.MONS.MANUEL LARRAIN ERRAZURIZ.,CURICO,-71.228019,-34.9822164,Maule,7
2786,INSTITUTO SAN MARTIN,CURICO,-71.2382866,-34.9888463,Maule,7
2787,COLEGIO SANTO TOMAS DE CURICO,CURICO,-71.2399073,-34.9880681,Maule,7
2789,ALIANZA FRANCESA JEAN MERMOZ,CURICO,-71.2239307,-34.9848581,Maule,7
2790,COLEGIO VICHUQUEN,CURICO,-71.2185561,-34.9825126,Maule,7
2793,INSTITUTO POLITECNICO SUPERIOR JUAN TERRI,CURICO,-71.241027,-34.977509,Maule,7
2794,LICEO TENO,TENO,-71.1654512,-34.8695593,Maule,7
2795,ESCUELA TENO,TENO,-71.1654512,-34.8695593,Maule,7
2796,ESCUELA COMALLE,TENO,-71.2712845,-34.848872,Maule,7
2799,ESCUELA LA PURISIMA,TENO,-71.0858834,-34.8722021,Maule,7
2800,ESCUELA MORZA,TENO,-71.1664033,-34.8702993,Maule,7
2801,ESCUELA MONTERILLA,TENO,-71.0693112,-34.8224389,Maule,7
2802,ESCUELA SUSANA MONTES VELASCO,TENO,-71.1664033,-34.8702993,Maule,7
2803,ESCUELA LAS ARBOLEDAS,TENO,-71.1972961,-34.8619808,Maule,7
2804,ESC. MANUEL RODRIGUEZ ERDOIZA,TENO,-71.1654512,-34.8695593,Maule,7
2805,ESCUELA ALBORADA VENTANA DEL BAJO,TENO,-71.0745016,-34.9165984,Maule,7
2806,ESCUELA HUEMUL,TENO,-70.9538427,-34.8772917,Maule,7
2809,ESCUELA LAS LIRAS,TENO,-71.0296955,-34.8158758,Maule,7
2814,ESCUELA SAN RAFAEL,TENO,-71.1119834,-34.8477839,Maule,7
2816,ESCUELA PDTE CARLOS IBANEZ DEL CAMPO,TENO,-71.0679016,-34.8666616,Maule,7
2817,ESCUELA SAN CRISTOBAL,TENO,-71.1479259,-34.8822883,Maule,7
2819,ESCUELA TENIENTE CRUZ,TENO,-71.0858834,-34.8722021,Maule,7
2820,ESCUELA LOS ALISOS,TENO,-71.2585925,-34.9003509,Maule,7
2821,ESCUELA BASICA SAN SEBASTIAN,TENO,-71.2265397,-34.8639489,Maule,7
2822,ESCUELA ARTURO ALESSANDRI PALMA,ROMERAL,-71.124637,-34.9607863,Maule,7
2823,ESCUELA RAMON FREIRE,ROMERAL,-71.1239718,-34.9578507,Maule,7
2825,ESCUELA AMERICA LATINA,ROMERAL,-71.1723146,-34.9622335,Maule,7
2826,ESCUELA TRES ESQUINAS,ROMERAL,-71.0980563,-34.9628502,Maule,7
2827,ESCUELA GUAICO CENTRO,ROMERAL,-71.0474062,-34.9654323,Maule,7
2829,ESCUELA BASICA LUIS ESCOBAR LARA,ROMERAL,-70.8119887,-35.0001655,Maule,7
2830,ESCUELA CARLOS LAZCANO ALFONSO,ROMERAL,-71.0127666,-34.969202,Maule,7
2831,ESCUELA GERARDO RODRIGUEZ ORTUZAR,ROMERAL,-70.9837723,-34.9792148,Maule,7
2832,ESCUELA FRANCISCO DE PAULA SANTANDER,ROMERAL,-74.2046397,11.2416937,Maule,7
2833,COLEGIO AGRï¿½COLA NICOLï¿½S MORENO VERGARA,ROMERAL,-71.1492352,-34.9647197,Maule,7
2835,LICEO POLIVALENTE DE MOLINA,MOLINA,-71.2790738,-35.1109802,Maule,7
2836,LICEO JUAN AGUSTIN MORALES GONZALEZ,MOLINA,-71.2760574,-35.0536875,Maule,7
2837,ESCUELA SUPERIOR DE HOMBRES,MOLINA,-100.146,25.7634359,Maule,7
2839,ESCUELA PRESIDENTE EDUARDO FREI MONTALVA,MOLINA,-70.5808944,-33.4592514,Maule,7
2840,ESCUELA SUPERIOR DE NINAS DE MOLINA,MOLINA,-71.2794774,-35.1118008,Maule,7
2842,LUIS MALDONADO BOGGIANO,MOLINA,-74.1467323,40.761604,Maule,7
2843,ESCUELA EL PROGRESO,MOLINA,-71.2901939,-35.1324406,Maule,7
2844,ESC.INTERN.LAS PALMAS TRES ESQUINAS,MOLINA,-71.2160427,-35.1688291,Maule,7
2845,ESCUELA SAN PEDRO DE MOLINA,MOLINA,-71.2947246,-35.1066335,Maule,7
2846,ESCUELA BUENA PAZ,MOLINA,-71.1752474,-35.1567939,Maule,7
2847,ESCUELA CASA BLANCA,MOLINA,-71.2558041,-35.0722398,Maule,7
2848,ESCUELA QUECHEREGUAS DE PICHINGAL,MOLINA,-71.2101963,-35.1138651,Maule,7
2850,ESCUELA JULIA CATAN DABIKE,MOLINA,-71.0918536,-35.2281669,Maule,7
2851,ESCUELA BUENA FE,MOLINA,-71.2533834,-35.1704113,Maule,7
2854,ESCUELA SAN JORGE DE ROMERAL,MOLINA,-71.2009763,-35.1578621,Maule,7
2856,ESCUELA EL RADAL,MOLINA,-71.2991238,-35.1056127,Maule,7
2858,ESCUELA LA PALMILLA,MOLINA,-105.7077498,26.9398187,Maule,7
2859,ESCUELA BAJO LOS ROMEROS,MOLINA,-71.2408622,-35.1475644,Maule,7
2860,ESCUELA EL CERRILLO,MOLINA,-76.9109112,-12.0704138,Maule,7
2862,ESCUELA PARTICULAR NTRA.SRA.DEL TRANSITO,MOLINA,-71.2779196,-35.1101039,Maule,7
2863,COLEGIO ADVENTISTA DE MOLINA,MOLINA,-71.289009,-35.1126843,Maule,7
2864,LICEO GONZALO CORREA UGARTE,MOLINA,-71.270348,-35.0945743,Maule,7
2865,ESCUELA AGRICOLA SUPERIOR DE MOLINA,MOLINA,-71.2739415,-35.0976936,Maule,7
2866,ESCUELA VILLA PRAT,SAGRADA FAMILIA,-71.6130843,-35.0939266,Maule,7
2867,ESC.DE EDUC.GRAL. BASICA MONSENOR ENRIQUE COR,SAGRADA FAMILIA,2.1743558,41.4036299,Maule,7
2868,ESCUELA SANTA ROSA,SAGRADA FAMILIA,-71.3106428,-35.0466395,Maule,7
2870,ESCUELA LA ISLA,SAGRADA FAMILIA,-71.3025885,-35.027571,Maule,7
2871,ESCUELA LO VALDIVIA,SAGRADA FAMILIA,-71.3438724,-34.996738,Maule,7
2873,ESCUELA JOSE CANEPA VACCAREZZA,SAGRADA FAMILIA,-71.4321,-35.0229744,Maule,7
2874,ESCUELA EL DURAZNO,SAGRADA FAMILIA,-71.3445822,-34.9984205,Maule,7
2875,ESCUELA SANTA EMILIA,SAGRADA FAMILIA,-71.4851457,-35.0539661,Maule,7
2876,ESCUELA EUGENIO TAGLE VALDES,SAGRADA FAMILIA,-71.4748923,-35.0737016,Maule,7
2877,ESCUELA LA HIGUERILLA,SAGRADA FAMILIA,-71.3221801,-35.0233823,Maule,7
2879,ESCUELA SANTA MARIA,VICHUQUEN,-72.0180946,-34.7845622,Maule,7
2882,LICEO HUALANE,HUALAÑE,-71.8009247,-34.9771105,Maule,7
2883,ESCUELA LA HUERTA DE MATAQUITO,HUALAÑE,-71.6612114,-35.090564,Maule,7
2884,ESCUELA CARLOS CORREA NUNEZ,HUALAÑE,-71.7993371,-34.9725157,Maule,7
2885,ESCUELA ORILLA DE NAVARRO,HUALAÑE,-71.6194623,-35.062237,Maule,7
2888,ESCUELA EDUARDO NUNEZ FUENZALIDA,HUALAÑE,-71.8572127,-34.8707118,Maule,7
2890,ESCUELA JOSE SANTOS ALIAGA ROJAS,HUALAÑE,-71.8727225,-34.9075427,Maule,7
2892,ESCUELA DE BARBA RUBIA,HUALAÑE,-71.6531365,-34.9434954,Maule,7
2893,ESCUELA CAONE,HUALAÑE,-71.8009247,-34.9771105,Maule,7
2894,ESCUELA AMELIA VIAL DE CONCHA,HUALAÑE,-71.7244769,-35.0269074,Maule,7
2895,ESCUELA PARTICULAR LOS COIPOS,HUALAÑE,-71.6670021,-34.9194233,Maule,7
2896,LICEO AUGUSTO SANTELICES VALENZUELA,LICANTEN,-71.9888231,-34.9812547,Maule,7
2901,ESCUELA LOS COPIHUES,LICANTEN,-71.9616012,-34.9640303,Maule,7
2903,COLEGIO DR. MANUEL AVILES INOSTROZA,LICANTEN,-71.984116,-34.9879555,Maule,7
2907,ESCUELA PLAYA LINDA DE LIPIMAVIDA,VICHUQUEN,-72.1416861,-34.8497759,Maule,7
2908,ESCUELA ALEJANDRO ROJAS SIERRA,LICANTEN,-72.0647855,-35.0230524,Maule,7
2909,LICEO NUEVO HORIZONTE,VICHUQUEN,-71.9941505,-34.8844859,Maule,7
2910,ESCUELA ENTRE AGUAS DE LLICO,VICHUQUEN,-72.0789861,-34.7637886,Maule,7
2911,ESCUELA LAGO VICHUQUEN,VICHUQUEN,-72.0403093,-34.8516395,Maule,7
2914,ESCUELA EMA CORNEJO DE CARDOEN,VICHUQUEN,-72.0518039,-34.6894829,Maule,7
2916,ESCUELA QUIRICO SANTELICES SANTELICES,VICHUQUEN,-72.0122782,-34.737264,Maule,7
2917,ESCUELA RAUCO,RAUCO,-71.3169269,-34.9245545,Maule,7
2918,ESCUELA LOS ALMENDROS,RAUCO,-71.3169269,-34.9245545,Maule,7
2920,ESCUELA LUIS LEYTON RUBIO,RAUCO,-71.3462655,-34.955054,Maule,7
2921,ESCUELA LA ALBORADA,RAUCO,-71.2988609,-34.9027274,Maule,7
2927,ESCUELA EL PLUMERO,RAUCO,-71.2731888,-34.8885621,Maule,7
2928,ESCUELA EL PARRON,RAUCO,-71.2731888,-34.8885621,Maule,7
2930,LICEO DE CULTURA Y DIFUSION ARTISTICA,TALCA,-71.6646555,-35.4323213,Maule,7
2934,LICEO TECNICO AMELIA COURBIS,TALCA,-71.6607922,-35.4260555,Maule,7
2935,LICEO MARTA DONOSO ESPEJO,TALCA,-71.6575853,-35.4229341,Maule,7
