"","RBD","NOM_RBD","NOM_COM_RBD","query","lon","lat"
"3781",6165,"ESCUELA RAIMAPU","FREIRE","ESCUELA RAIMAPU ,  FREIRE",-72.6127305,-38.8715034
"3782",6166,"ESCUELA LA ESPERANZA","FREIRE","ESCUELA LA ESPERANZA ,  FREIRE",-72.6050451,42.1460155
"3783",6168,"ESCUELA LENFUEN","PADRE LAS CASAS","ESCUELA LENFUEN ,  PADRE LAS CASAS",-72.4378154,-38.8527596
"3784",6170,"ESCUELA ARMANDO QUINTULEN","FREIRE","ESCUELA ARMANDO QUINTULEN ,  FREIRE",-84.1799675,39.7393
"3785",6173,"ESCUELA RUCAHUE","FREIRE","ESCUELA RUCAHUE ,  FREIRE",-73.1136088,-36.725072
"3786",6175,"ESCUELA LAS PALMERAS","FREIRE","ESCUELA LAS PALMERAS ,  FREIRE",-81.4594745,28.4339343
"3787",6177,"ESCUELA CACIQUE AILLANIR","FREIRE","ESCUELA CACIQUE AILLANIR ,  FREIRE",-84.1799675,39.7393
"3788",6178,"ESCUELA BASICA QUETROCO","FREIRE","ESCUELA BASICA QUETROCO ,  FREIRE",-72.4407236,-39.0144531
"3789",6179,"ESCUELA RURAL EL LLIUCO","FREIRE","ESCUELA RURAL EL LLIUCO ,  FREIRE",-72.844428,-38.9636021
"3790",6180,"ESCUELA DOLLINCO","FREIRE","ESCUELA DOLLINCO ,  FREIRE",-72.8340839,-38.6844882
"3791",6181,"ESCUELA COIPUE","FREIRE","ESCUELA COIPUE ,  FREIRE",-72.4479561,-39.0812205
"3792",6183,"ESCUELA ALLIPEN","FREIRE","ESCUELA ALLIPEN ,  FREIRE",-72.4994788,-38.9924052
"3793",6188,"COLEGIO SANTA CRUZ DE FREIRE","FREIRE","COLEGIO SANTA CRUZ DE FREIRE ,  FREIRE",-72.6262673,-38.9540246
"3794",6189,"ESCUELA PARTICULAR ARTURO PRAT","FREIRE","ESCUELA PARTICULAR ARTURO PRAT ,  FREIRE",-72.6126525,-38.8691485
"3795",6190,"ESCUELA PARTICULAR GENERAL PRIETO","FREIRE","ESCUELA PARTICULAR GENERAL PRIETO ,  FREIRE",NA,NA
"3796",6192,"ESCUELA PARTICULAR LAS PATAGUAS","FREIRE","ESCUELA PARTICULAR LAS PATAGUAS ,  FREIRE",-72.6261839,-38.9525784
"3797",6198,"COLEGIO AY�N MAPU","FREIRE","COLEGIO AYÑN MAPU ,  FREIRE",-72.7066752,-38.972118
"3798",6200,"ESCUELA PARTICULAR EL TESORO","PADRE LAS CASAS","ESCUELA PARTICULAR EL TESORO ,  PADRE LAS CASAS",-72.385857,-38.8641369
"3799",6204,"ESCUELA PARTICULAR SAN ISIDRO LABRADOR","FREIRE","ESCUELA PARTICULAR SAN ISIDRO LABRADOR ,  FREIRE",-72.5601955,-38.8770293
"3800",6205,"ESCUELA PARTICULAR SAN MANUEL DE LOLEN","FREIRE","ESCUELA PARTICULAR SAN MANUEL DE LOLEN ,  FREIRE",NA,NA
"3801",6206,"ESCUELA PARTICULAR ROSARIO VASQUEZ DE V.","FREIRE","ESCUELA PARTICULAR ROSARIO VASQUEZ DE V. ,  FREIRE",-60.6930416,-32.9587022
"3802",6207,"ESCUELA PARTICULAR RUPAYAN DE MALLOHUE","FREIRE","ESCUELA PARTICULAR RUPAYAN DE MALLOHUE ,  FREIRE",-72.8833,-38.9833
"3803",6208,"REDUCCI�N PAINEMIL","FREIRE","REDUCCIÑN PAINEMIL ,  FREIRE",NA,NA
"3804",6210,"LICEO AGRICOLA PUQUEREO","FREIRE","LICEO AGRICOLA PUQUEREO ,  FREIRE",-72.3856306,-39.0965583
"3805",6211,"ESCUELA PARTICULAR MAHUIDACHE","FREIRE","ESCUELA PARTICULAR MAHUIDACHE ,  FREIRE",-72.6728711,-38.8356179
"3806",6214,"ESCUELA PARTICULAR RENACER","NUEVA IMPERIAL","ESCUELA PARTICULAR RENACER ,  NUEVA IMPERIAL",-72.9485844,-38.7493739
"3807",6216,"ESCUELA PARTICULAR SAN ANTONIO","FREIRE","ESCUELA PARTICULAR SAN ANTONIO ,  FREIRE",-98.4928326,29.4521927
"3808",6219,"ESCUELA PARTICULAR TRAPILHUE","FREIRE","ESCUELA PARTICULAR TRAPILHUE ,  FREIRE",-106.0935599,28.654422
"3809",6220,"ESCUELA PARTICULAR PATRIA NUEVA","FREIRE","ESCUELA PARTICULAR PATRIA NUEVA ,  FREIRE",-106.0935599,28.654422
"3810",6221,"ESCUELA PARTICULAR SAN ROQUE","FREIRE","ESCUELA PARTICULAR SAN ROQUE ,  FREIRE",-76.9886902,-12.1485321
"3811",6222,"ESCUELA PARTICULAR SANTA ELENA","FREIRE","ESCUELA PARTICULAR SANTA ELENA ,  FREIRE",-72.4418038,-39.037129
"3812",6223,"LICEO DE CIENCIAS Y HUMANIDADES","PITRUFQUEN","LICEO DE CIENCIAS Y HUMANIDADES ,  PITRUFQUEN",-72.634573,-38.985722
"3813",6224,"ESCUELA UNION LATINOAMERICANA","PITRUFQUEN","ESCUELA UNION LATINOAMERICANA ,  PITRUFQUEN",-72.6417312,-38.9833
"3814",6225,"ESCUELA JUAN BTA. CHESTA CH.","PITRUFQUEN","ESCUELA JUAN BTA. CHESTA CH. ,  PITRUFQUEN",-72.6280323,-38.9927504
"3815",6227,"ESCUELA LAS AMERICAS","PITRUFQUEN","ESCUELA LAS AMERICAS ,  PITRUFQUEN",-72.6431903,-38.9829629
"3816",6228,"ESCUELA RIO TOLTEN","PITRUFQUEN","ESCUELA RIO TOLTEN ,  PITRUFQUEN",-72.649441,-38.9813549
"3817",6230,"LICEO MUNICIPAL LA FRONTERA","PITRUFQUEN","LICEO MUNICIPAL LA FRONTERA ,  PITRUFQUEN",-72.6316962,-38.9883878
"3818",6231,"ESC. BASICA LOS GALPONES","PITRUFQUEN","ESC. BASICA LOS GALPONES ,  PITRUFQUEN",-72.7981852,-39.0275186
"3819",6237,"ESCUELA NUEVO HORIZONTE","PITRUFQUEN","ESCUELA NUEVO HORIZONTE ,  PITRUFQUEN",-72.4505572,-39.086692
"3820",6244,"ESCUELA SUSANA ORTIZ","PITRUFQUEN","ESCUELA SUSANA ORTIZ ,  PITRUFQUEN",-72.6381678,-38.9866554
"3821",6245,"ESCUELA EL ESFUERZO","PITRUFQUEN","ESCUELA EL ESFUERZO ,  PITRUFQUEN",-72.6511489,-38.9850091
"3822",6248,"ESCUELA CHADA","PITRUFQUEN","ESCUELA CHADA ,  PITRUFQUEN",-72.6381678,-38.9866554
"3823",6251,"ESCUELA RESERVA FORESTAL MAHUIDANCHI","PITRUFQUEN","ESCUELA RESERVA FORESTAL MAHUIDANCHI ,  PITRUFQUEN",-72.6381678,-38.9866554
"3824",6252,"LICEO POLITECNICO PITRUFQUEN","PITRUFQUEN","LICEO POLITECNICO PITRUFQUEN ,  PITRUFQUEN",-72.6316962,-38.9883878
"3825",6253,"COMPLEJO EDUC.MONSENOR GUILLERMO HARTL","PITRUFQUEN","COMPLEJO EDUC.MONSENOR GUILLERMO HARTL ,  PITRUFQUEN",-72.6478246,-38.9853518
"3826",6254,"COLEGIO MADRES DOMINICAS","PITRUFQUEN","COLEGIO MADRES DOMINICAS ,  PITRUFQUEN",-72.637053,-38.985435
"3827",6262,"ESCUELA PARTICULAR RESERVA RAIN","PITRUFQUEN","ESCUELA PARTICULAR RESERVA RAIN ,  PITRUFQUEN",-72.6316962,-38.9883878
"3828",6263,"ESCUELA PARTICULAR MUNE BAJO","PITRUFQUEN","ESCUELA PARTICULAR MUNE BAJO ,  PITRUFQUEN",-72.5158333,-39.0647795
"3829",6267,"LICEO PARTICULAR SUBV.QUINQUE","PITRUFQUEN","LICEO PARTICULAR SUBV.QUINQUE ,  PITRUFQUEN",-72.9719739,-39.0667992
"3830",6268,"ESCUELA PARTICULAR HUEFEL COMUY","PITRUFQUEN","ESCUELA PARTICULAR HUEFEL COMUY ,  PITRUFQUEN",-72.9209759,-39.0270978
"3831",6269,"COMPLEJO EDUCACIONAL ANDRES A. GORBEA","GORBEA","COMPLEJO EDUCACIONAL ANDRES A. GORBEA ,  GORBEA",-72.6781087,-39.1068678
"3832",6270,"LICEO JOSE VICTORINO LASTARRIA","GORBEA","LICEO JOSE VICTORINO LASTARRIA ,  GORBEA",-72.6721633,-39.2363147
"3833",6271,"ESCUELA BASICA CINCO","GORBEA","ESCUELA BASICA CINCO ,  GORBEA",-72.6770047,-39.1032642
"3834",6272,"ESCUELA BASICA LICARAYEN","GORBEA","ESCUELA BASICA LICARAYEN ,  GORBEA",-72.6590809,-39.1563259
"3835",6273,"ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.","GORBEA","ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z. ,  GORBEA",-72.6700119,-39.102813
"3836",6276,"ESCUELA BASICA MUNICIPAL SAN JUSTO","GORBEA","ESCUELA BASICA MUNICIPAL SAN JUSTO ,  GORBEA",-72.4840682,-39.1963134
"3837",6279,"ESCUELA MELIRREHUE","GORBEA","ESCUELA MELIRREHUE ,  GORBEA",-72.7370417,-39.0388996
"3838",6280,"ESCUELA BASICA EL RINCO","GORBEA","ESCUELA BASICA EL RINCO ,  GORBEA",-72.5693046,-39.175347
"3839",6281,"ESCUELA EL LIUCO","GORBEA","ESCUELA EL LIUCO ,  GORBEA",-72.5839457,-39.2052049
"3840",6282,"ESCUELA EL LAUREL","GORBEA","ESCUELA EL LAUREL ,  GORBEA",-72.5292175,-39.1489827
"3841",6283,"ESCUELA CUARTA FAJA","GORBEA","ESCUELA CUARTA FAJA ,  GORBEA",-72.5794787,-39.1166031
"3842",6285,"ESCUELA BASICA LOS PERALES","GORBEA","ESCUELA BASICA LOS PERALES ,  GORBEA",-72.689569,-39.0974738
"3843",6289,"ESCUELA FAJA RICCI","GORBEA","ESCUELA FAJA RICCI ,  GORBEA",-72.7201177,-39.1289506
"3844",6290,"ESCUELA PIDENCO ALTO","GORBEA","ESCUELA PIDENCO ALTO ,  GORBEA",-72.6710355,-39.1032396
"3845",6294,"ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN","GORBEA","ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN ,  GORBEA",-84.1799675,39.7393
"3846",6300,"COLEGIO JUAN PABLO II","GORBEA","COLEGIO JUAN PABLO II ,  GORBEA",-72.6710279,-39.1011364
"3847",6301,"LICEO POLITECNICO ANDRES BELLO","LONCOCHE","LICEO POLITECNICO ANDRES BELLO ,  LONCOCHE",-72.6375762,-39.3664824
"3848",6302,"LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA","LONCOCHE","LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA ,  LONCOCHE",-72.6288342,-39.3718464
"3849",6303,"ESCUELA EGON ERNTS KEUTMANN BESGEN","LONCOCHE","ESCUELA EGON ERNTS KEUTMANN BESGEN ,  LONCOCHE",-72.4019519,-39.297659
"3850",6304,"ESCUELA ALBORADA","LONCOCHE","ESCUELA ALBORADA ,  LONCOCHE",-72.6284074,-39.370588
"3851",6305,"ESCUELA DOMITILA PINNA PARRA","LONCOCHE","ESCUELA DOMITILA PINNA PARRA ,  LONCOCHE",-72.7091802,-39.409696
"3852",6315,"ESCUELA RUCAHUE","LONCOCHE","ESCUELA RUCAHUE ,  LONCOCHE",-72.6375762,-39.3664824
"3853",6317,"ESCUELA EL CASTILLO","VILLARRICA","ESCUELA EL CASTILLO ,  VILLARRICA",-56.4237707,-25.4681741
"3854",6319,"ESCUELA ESMERALDA","LONCOCHE","ESCUELA ESMERALDA ,  LONCOCHE",-72.6340636,-39.3747976
"3855",6322,"ESCUELA WINGKUL-NIGEN","LONCOCHE","ESCUELA WINGKUL-NIGEN ,  LONCOCHE",-72.6326061,-39.3671082
"3856",6323,"ESCUELA WENUY KUDAU","LONCOCHE","ESCUELA WENUY KUDAU ,  LONCOCHE",-71.1166601,42.3770029
"3857",6325,"ESCUELA PUKOYAM","LONCOCHE","ESCUELA PUKOYAM ,  LONCOCHE",-72.6375762,-39.3664824
"3858",6327,"ESCUELA BASICA LUMACO SUR","LONCOCHE","ESCUELA BASICA LUMACO SUR ,  LONCOCHE",-72.6341894,-39.3635567
"3859",6329,"ESCUELA QUESQUECHAN","LONCOCHE","ESCUELA QUESQUECHAN ,  LONCOCHE",-72.6315127,-39.3681199
"3860",6330,"ESCUELA EL TUNEL","LONCOCHE","ESCUELA EL TUNEL ,  LONCOCHE",-72.6046059,-39.3054568
"3861",6332,"ESCUELA BASICA  NILCAHUIN","LONCOCHE","ESCUELA BASICA  NILCAHUIN ,  LONCOCHE",-72.835,-39.4394444
"3862",6333,"ESCUELA HUELQUELELFUN","LONCOCHE","ESCUELA HUELQUELELFUN ,  LONCOCHE",-72.6375762,-39.3664824
"3863",6336,"COLEGIO SANTA CRUZ DE LONCOCHE","LONCOCHE","COLEGIO SANTA CRUZ DE LONCOCHE ,  LONCOCHE",-72.6312674,-39.3691762
"3864",6337,"ESCUELA PARTICULAR JUAN XXIII","LONCOCHE","ESCUELA PARTICULAR JUAN XXIII ,  LONCOCHE",-72.4060895,-39.2959618
"3865",6343,"ESCUELA PARTICULAR COLLICO","LONCOCHE","ESCUELA PARTICULAR COLLICO ,  LONCOCHE",-72.6341894,-39.3635567
"3866",6344,"ESCUELA PARTICULAR LIGLELFUN","LONCOCHE","ESCUELA PARTICULAR LIGLELFUN ,  LONCOCHE",-72.6281017,-39.3700786
"3867",6345,"ESCUELA PARTICULAR PULMAHUE","LONCOCHE","ESCUELA PARTICULAR PULMAHUE ,  LONCOCHE",-72.6341894,-39.3635567
"3868",6347,"ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA","LONCOCHE","ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA ,  LONCOCHE",-72.6281017,-39.3700786
"3869",6348,"COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT","TOLTEN","COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT ,  TOLTEN",-73.1706515,-39.17843
"3870",6349,"ESCUELA AGUAS Y GAVIOTAS","TOLTEN","ESCUELA AGUAS Y GAVIOTAS ,  TOLTEN",-73.1681231,-39.1769265
"3871",6350,"ESCUELA RAYEN LAFQUEN QUEULE","TOLTEN","ESCUELA RAYEN LAFQUEN QUEULE ,  TOLTEN",-73.2107338,-39.3995505
"3872",6351,"ESCUELA EL SEMBRADOR","TOLTEN","ESCUELA EL SEMBRADOR ,  TOLTEN",-73.0852131,-39.0433455
"3873",6352,"ESCUELA AMANECER DE VILLA LOS BOLDOS","TOLTEN","ESCUELA AMANECER DE VILLA LOS BOLDOS ,  TOLTEN",-73.0969563,-39.1560976
"3874",6353,"ESCUELA SAN PEDRO","TOLTEN","ESCUELA SAN PEDRO ,  TOLTEN",-73.1649609,-39.1788513
"3875",6354,"ESCUELA LA CASCADA","TOLTEN","ESCUELA LA CASCADA ,  TOLTEN",-72.9051784,-39.2471118
"3876",6358,"ESCUELA BASICA ESTACION TOLTEN","TEODORO SCHMIDT","ESCUELA BASICA ESTACION TOLTEN ,  TEODORO SCHMIDT",-73.0942969,-38.9991844
"3877",6361,"ESCUELA DE CAYCHAYEN","TEODORO SCHMIDT","ESCUELA DE CAYCHAYEN ,  TEODORO SCHMIDT",-73.0942969,-38.9991844
"3878",6363,"ESCUELA PUCHILCO","TOLTEN","ESCUELA PUCHILCO ,  TOLTEN",-73.156973,-39.3470355
"3879",6370,"ESCUELA LA CONCEPCION","TOLTEN","ESCUELA LA CONCEPCION ,  TOLTEN",-73.2137865,-39.1955657
"3880",6371,"ESCUELA ANTU-LAFQUEN","TOLTEN","ESCUELA ANTU-LAFQUEN ,  TOLTEN",-73.390906,-38.8129039
"3881",6373,"ESCUELA PORMA","TEODORO SCHMIDT","ESCUELA PORMA ,  TEODORO SCHMIDT",-73.0935508,-38.9986436
"3882",6374,"ESCUELA BASICA RURAL FLOR DEL VALLE","TOLTEN","ESCUELA BASICA RURAL FLOR DEL VALLE ,  TOLTEN",-73.1681231,-39.1769265
"3883",6377,"ESCUELA DE CAMAGUEY","TOLTEN","ESCUELA DE CAMAGUEY ,  TOLTEN",-73.0722088,-39.0780008
"3884",6379,"ESCUELA PART. SUBV. SAN JOS� OBRERO","TOLTEN","ESCUELA PART. SUBV. SAN JOSÑ OBRERO ,  TOLTEN",-73.1649609,-39.1788513
"3885",6380,"ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO","TOLTEN","ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO ,  TOLTEN",-73.2003259,-39.3962444
"3886",6381,"ESCUELA PARTICULAR PURALACO","TOLTEN","ESCUELA PARTICULAR PURALACO ,  TOLTEN",-73.157562,-39.302791
"3887",6382,"ESCUELA PARTICULAR RAQUINCURA","TOLTEN","ESCUELA PARTICULAR RAQUINCURA ,  TOLTEN",-73.1706988,-39.1783577
"3888",6385,"ESCUELA PARTICULAR CHANQUIN","TOLTEN","ESCUELA PARTICULAR CHANQUIN ,  TOLTEN",-73.1654159,-39.2542051
"3889",6389,"ESCUELA POCOYAN","TOLTEN","ESCUELA POCOYAN ,  TOLTEN",-73.1827515,-39.1763396
"3890",6390,"ESCUELA PARTICULAR ARAUCANA PELEHUE","TEODORO SCHMIDT","ESCUELA PARTICULAR ARAUCANA PELEHUE ,  TEODORO SCHMIDT",-73.1815138,-39.1696487
"3891",6391,"ESCUELA PARTICULAR VILLA BOLDOS","TOLTEN","ESCUELA PARTICULAR VILLA BOLDOS ,  TOLTEN",-73.0969563,-39.1560976
"3892",6393,"ESCUELA PARTICULAR FRUTILLAR","TOLTEN","ESCUELA PARTICULAR FRUTILLAR ,  TOLTEN",-73.1989884,-39.2175834
"3893",6397,"LICEO MUNICIPAL BARROS ARANA","TEODORO SCHMIDT","LICEO MUNICIPAL BARROS ARANA ,  TEODORO SCHMIDT",-72.916162,-38.9854791
"3894",6398,"COMPLEJO EDUCACIONAL NUEVA ALBORADA","TEODORO SCHMIDT","COMPLEJO EDUCACIONAL NUEVA ALBORADA ,  TEODORO SCHMIDT",-73.0883548,-38.9937689
"3895",6399,"ESCUELA HORIZONTES","TEODORO SCHMIDT","ESCUELA HORIZONTES ,  TEODORO SCHMIDT",-73.1799387,-39.0893589
"3896",6400,"ESCUELA ISLA LLICAN","TEODORO SCHMIDT","ESCUELA ISLA LLICAN ,  TEODORO SCHMIDT",-73.093395,-38.994761
"3897",6407,"ESCUELA NOHUALHUE","TEODORO SCHMIDT","ESCUELA NOHUALHUE ,  TEODORO SCHMIDT",-73.0942969,-38.9991844
"3898",6410,"ESCUELA MALALHUE","TEODORO SCHMIDT","ESCUELA MALALHUE ,  TEODORO SCHMIDT",-73.0892863,-38.9963553
"3899",6411,"ESCUELA PUYEHUE","TEODORO SCHMIDT","ESCUELA PUYEHUE ,  TEODORO SCHMIDT",-73.0942969,-38.9991844
"3900",6413,"ESCUELA DE RUCA-CURA","TEODORO SCHMIDT","ESCUELA DE RUCA-CURA ,  TEODORO SCHMIDT",-73.2682845,-39.0887567
"3901",6415,"ESCUELA LOS TRONCOS","TEODORO SCHMIDT","ESCUELA LOS TRONCOS ,  TEODORO SCHMIDT",-73.0942969,-38.9991844
"3902",6420,"ESCUELA PARTICULAR PADRE ALEJANDRO ORTEGA","TEODORO SCHMIDT","ESCUELA PARTICULAR PADRE ALEJANDRO ORTEGA ,  TEODORO SCHMIDT",-73.0935508,-38.9986436
"3903",6421,"ESCUELA PARTICULAR BAUTISTA","TEODORO SCHMIDT","ESCUELA PARTICULAR BAUTISTA ,  TEODORO SCHMIDT",-73.254268,-38.994405
"3904",6423,"ESCUELA PARTICULAR HUALPIN","TEODORO SCHMIDT","ESCUELA PARTICULAR HUALPIN ,  TEODORO SCHMIDT",-73.093395,-38.994761
"3905",6424,"ESCUELA PARTICULAR ARTURO ALESSANDRI","TEODORO SCHMIDT","ESCUELA PARTICULAR ARTURO ALESSANDRI ,  TEODORO SCHMIDT",-73.0935508,-38.9986436
"3906",6425,"ESCUELA PARTICULAR QUILIMANZANO","TEODORO SCHMIDT","ESCUELA PARTICULAR QUILIMANZANO ,  TEODORO SCHMIDT",-73.0026547,-38.9015837
"3907",6427,"ESCUELA PARTICULAR QUILMER","TEODORO SCHMIDT","ESCUELA PARTICULAR QUILMER ,  TEODORO SCHMIDT",-73.182154,-38.974634
"3908",6429,"ESCUELA PARTICULAR REBECA MATTE BELLO","TEODORO SCHMIDT","ESCUELA PARTICULAR REBECA MATTE BELLO ,  TEODORO SCHMIDT",-73.0935508,-38.9986436
"3909",6432,"ESCUELA PARTICULAR ALTO CHELLE","TEODORO SCHMIDT","ESCUELA PARTICULAR ALTO CHELLE ,  TEODORO SCHMIDT",-73.254268,-38.994405
"3910",6433,"ESCUELA PARTICULAR HUILO","TEODORO SCHMIDT","ESCUELA PARTICULAR HUILO ,  TEODORO SCHMIDT",-73.113382,-38.9590211
"3911",6434,"ESCUELA PARTICULAR PORMA","TEODORO SCHMIDT","ESCUELA PARTICULAR PORMA ,  TEODORO SCHMIDT",-73.2423986,-39.1038082
"3912",6435,"ESCUELA PARTICULAR HUIDIMA","TEODORO SCHMIDT","ESCUELA PARTICULAR HUIDIMA ,  TEODORO SCHMIDT",-72.9059437,-38.9228163
"3913",6441,"ESCUELA RUCA COMCHE DE PELECOE","TEODORO SCHMIDT","ESCUELA RUCA COMCHE DE PELECOE ,  TEODORO SCHMIDT",-73.2997721,-38.9958589
"3914",6442,"ESCUELA PARTICULAR LAS DELICIAS","TEODORO SCHMIDT","ESCUELA PARTICULAR LAS DELICIAS ,  TEODORO SCHMIDT",-73.039306,-38.935154
"3915",6443,"ESCUELA PART. KOM PU LOF NI KIMELTUWE","TEODORO SCHMIDT","ESCUELA PART. KOM PU LOF NI KIMELTUWE ,  TEODORO SCHMIDT",-73.2827655,-38.9431663
"3916",6444,"ESCUELA PARTICULAR BELLAVISTA","TEODORO SCHMIDT","ESCUELA PARTICULAR BELLAVISTA ,  TEODORO SCHMIDT",-73.1603217,-38.9340642
"3917",6446,"ESCUELA PARTICULAR SAN MIGUEL DE TRAUHUE","TEODORO SCHMIDT","ESCUELA PARTICULAR SAN MIGUEL DE TRAUHUE ,  TEODORO SCHMIDT",-73.3050815,-38.9549297
"3918",6449,"ESCUELA PARTICULAR BERNARDO O'HIGGINS","TEODORO SCHMIDT","ESCUELA PARTICULAR BERNARDO O'HIGGINS ,  TEODORO SCHMIDT",-73.0935508,-38.9986436
"3919",6452,"LICEO REINO DE SUECIA","SAAVEDRA","LICEO REINO DE SUECIA ,  SAAVEDRA",-73.3976992,-38.7843055
"3920",6454,"ESCUELA BASICA COLLICO RANCO","SAAVEDRA","ESCUELA BASICA COLLICO RANCO ,  SAAVEDRA",-84.1799675,39.7393
"3921",6455,"ESCUELA BASICA BARTOLO LLANCALEO","SAAVEDRA","ESCUELA BASICA BARTOLO LLANCALEO ,  SAAVEDRA",-84.1799675,39.7393
"3922",6456,"ESCCUELA BASICA INALAFQUEN","SAAVEDRA","ESCCUELA BASICA INALAFQUEN ,  SAAVEDRA",-84.1799675,39.7393
"3923",6457,"ESC. BASICA AUGUSTO WINTER TAPIA","SAAVEDRA","ESC. BASICA AUGUSTO WINTER TAPIA ,  SAAVEDRA",-73.2472566,-38.8986919
"3924",6458,"ESCUELA BASICA CALOF","SAAVEDRA","ESCUELA BASICA CALOF ,  SAAVEDRA",-115.458933,32.5985804
"3925",6459,"ESC. BASICA ANTONIO LADINO","SAAVEDRA","ESC. BASICA ANTONIO LADINO ,  SAAVEDRA",-86.8026551,36.1447034
"3926",6460,"ESCUELA PARTICULAR SAN SEBASTIAN","SAAVEDRA","ESCUELA PARTICULAR SAN SEBASTIAN ,  SAAVEDRA",-73.3981911,-38.7868684
"3927",6461,"ESCUELA PARTICULAR PADRE JUAN WEVERING","SAAVEDRA","ESCUELA PARTICULAR PADRE JUAN WEVERING ,  SAAVEDRA",-84.1799675,39.7393
"3928",6464,"ESCUELA PARTICULAR HUAPI","SAAVEDRA","ESCUELA PARTICULAR HUAPI ,  SAAVEDRA",-84.1799675,39.7393
"3929",6465,"LICEO PART. SUBVENC. LA SIERRA","SAAVEDRA","LICEO PART. SUBVENC. LA SIERRA ,  SAAVEDRA",-73.191549,-38.877801
"3930",6471,"ESCUELA PARTICULAR SOL NACIENTE","SAAVEDRA","ESCUELA PARTICULAR SOL NACIENTE ,  SAAVEDRA",-84.1799675,39.7393
"3931",6474,"ESCUELA PARTICULAR QUIFO","SAAVEDRA","ESCUELA PARTICULAR QUIFO ,  SAAVEDRA",-78.440981,-0.1123438
"3932",6475,"ESCUELA PARTICULAR LLAGUEY","SAAVEDRA","ESCUELA PARTICULAR LLAGUEY ,  SAAVEDRA",-115.458933,32.5985804
"3933",6477,"ESCUELA PARTICULAR PERQUINAN","SAAVEDRA","ESCUELA PARTICULAR PERQUINAN ,  SAAVEDRA",-84.1799675,39.7393
"3934",6478,"ESCUELA PARTICULAR PIEDRA ALTA","SAAVEDRA","ESCUELA PARTICULAR PIEDRA ALTA ,  SAAVEDRA",-107.915968,30.4171567
"3935",6479,"ESCUELA PARTICULAR DEUME","SAAVEDRA","ESCUELA PARTICULAR DEUME ,  SAAVEDRA",-73.3681463,-38.8638537
"3936",6480,"ESCUELA PARTICULAR NUEVA RUCATRARO","SAAVEDRA","ESCUELA PARTICULAR NUEVA RUCATRARO ,  SAAVEDRA",-84.1799675,39.7393
"3937",6481,"ESCUELA PARTICULAR CHEUCAN","SAAVEDRA","ESCUELA PARTICULAR CHEUCAN ,  SAAVEDRA",-84.1799675,39.7393
"3938",6482,"ESCUELA PARTICULAR NUEVO QUIFO","SAAVEDRA","ESCUELA PARTICULAR NUEVO QUIFO ,  SAAVEDRA",-78.440981,-0.1123438
"3939",6485,"ESCUELA PADRE ERNESTO WILHELM","SAAVEDRA","ESCUELA PADRE ERNESTO WILHELM ,  SAAVEDRA",NA,NA
"3940",6486,"ESCUELA PARTICULAR SAN GASTON","SAAVEDRA","ESCUELA PARTICULAR SAN GASTON ,  SAAVEDRA",-84.1799675,39.7393
"3941",6487,"ESCUELA PARTICULAR LOS CISNES","SAAVEDRA","ESCUELA PARTICULAR LOS CISNES ,  SAAVEDRA",-115.458933,32.5985804
"3942",6488,"ESCUELA PARTICULAR DIEGO PORTALES","SAAVEDRA","ESCUELA PARTICULAR DIEGO PORTALES ,  SAAVEDRA",-115.458933,32.5985804
"3943",6489,"ESCUELA PARTICULAR SANTA CRUZ","SAAVEDRA","ESCUELA PARTICULAR SANTA CRUZ ,  SAAVEDRA",-63.1685832,-17.798201
"3944",6490,"ESCUELA PARTICULAR MANUEL ROJAS","SAAVEDRA","ESCUELA PARTICULAR MANUEL ROJAS ,  SAAVEDRA",NA,NA
"3945",6492,"ESCUELA PARTICULAR DAGOBERTO GODOY","SAAVEDRA","ESCUELA PARTICULAR DAGOBERTO GODOY ,  SAAVEDRA",NA,NA
"3946",6495,"ESCUELA RUCA RAQUI","SAAVEDRA","ESCUELA RUCA RAQUI ,  SAAVEDRA",-73.3225189,-38.9062804
"3947",6496,"ESCUELA GABRIELA MISTRAL","SAAVEDRA","ESCUELA GABRIELA MISTRAL ,  SAAVEDRA",-117.0305725,32.5338634
"3948",6497,"COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON","CARAHUE","COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON ,  CARAHUE",-73.1602221,-38.7128965
"3949",6499,"ROMILIO ADRIAZOLA","CARAHUE","ROMILIO ADRIAZOLA ,  CARAHUE",-73.3137898,-38.6311356
"3950",6500,"ESCUELA DARIO SALAS DIAZ","CARAHUE","ESCUELA DARIO SALAS DIAZ ,  CARAHUE",-73.1572743,-38.7103784
